MIDPEL_1,MIDPEL_2,MIDPEL_3,LFEP_1,LFEP_2,LFEP_3,RFEP_1,RFEP_2,RFEP_3,LFEO_1,LFEO_2,LFEO_3,RFEO_1,RFEO_2,RFEO_3,LTIO_1,LTIO_2,LTIO_3,RTIO_1,RTIO_2,RTIO_3,qRPV_1,qRPV_2,qRPV_3,qRPV_4,qLTH_1,qLTH_2,qLTH_3,qLTH_4,qRTH_1,qRTH_2,qRTH_3,qRTH_4,qLSK_1,qLSK_2,qLSK_3,qLSK_4,qRSK_1,qRSK_2,qRSK_3,qRSK_4
0.06,0,1,0.06,0.2,1,0.06,-0.2,1,0.351328104313398,0.2,0.593640632398905,0.466359367601095,-0.2,0.708671895686602,0.351328104313398,0.2,0.0936406323989047,0.466359367601095,-0.2,0.208671895686602,1,0,0,0,0.889566245039344,0,-0.456806190508187,0,0.889566245039344,0,-0.456806190508187,0,1,0,0,0,1,0,0,0
0.061,0,1,0.061,0.2,1,0.061,-0.2,1,0.356595781106793,0.2,0.596734412338636,0.464265587661363,-0.2,0.704404218893207,0.356595781106793,0.2,0.0967344123386364,0.464265587661363,-0.2,0.204404218893207,1,0,0,0,0.891961759890408,0,-0.452110848015403,0,0.891961759890408,0,-0.452110848015403,0,1,0,0,0,1,0,0,0
0.062,0,1,0.062,0.2,1,0.062,-0.2,1,0.36183060592953,0.2,0.599873010473011,0.462126989526988,-0.2,0.70016939407047,0.36183060592953,0.2,0.0998730104730114,0.462126989526988,-0.2,0.20016939407047,1,0,0,0,0.894332491822549,0,-0.447402943743635,0,0.894332491822549,0,-0.447402943743635,0,1,0,0,0,1,0,0,0
0.063,0,1,0.063,0.2,1,0.063,-0.2,1,0.367032108130978,0.2,0.603056077984014,0.459943922015986,-0.2,0.695967891869022,0.367032108130978,0.2,0.103056077984014,0.459943922015986,-0.2,0.195967891869022,1,0,0,0,0.896678374965616,0,-0.442682608500743,0,0.896678374965616,0,-0.442682608500743,0,1,0,0,0,1,0,0,0
0.064,0,1,0.064,0.2,1,0.064,-0.2,1,0.372199820763921,0.2,0.606283261111384,0.457716738888616,-0.2,0.691800179236079,0.372199820763921,0.2,0.106283261111384,0.457716738888616,-0.2,0.191800179236079,1,0,0,0,0.898999344139873,0,-0.437949973439979,0,0.898999344139873,0,-0.437949973439979,0,1,0,0,0,1,0,0,0
0.065,0,1,0.065,0.2,1,0.065,-0.2,1,0.377333280636453,0.2,0.609554201191932,0.455445798808068,-0.2,0.687666719363546,0.377333280636453,0.2,0.109554201191932,0.455445798808068,-0.2,0.187666719363546,1,0,0,0,0.901295334857811,0,-0.433205170056345,0,0.901295334857811,0,-0.433205170056345,0,1,0,0,0,1,0,0,0
0.066,0,1,0.066,0.2,1,0.066,-0.2,1,0.382432028363458,0.2,0.612868534699403,0.453131465300597,-0.2,0.683567971636542,0.382432028363458,0.2,0.112868534699403,0.453131465300597,-0.2,0.183567971636542,1,0,0,0,0.903566283325943,0,-0.428448330182931,0,0.903566283325943,0,-0.428448330182931,0,1,0,0,0,1,0,0,0
0.067,0,1,0.067,0.2,1,0.067,-0.2,1,0.387495608417663,0.2,0.616225893284875,0.450774106715125,-0.2,0.679504391582337,0.387495608417663,0.2,0.116225893284875,0.450774106715125,-0.2,0.179504391582337,1,0,0,0,0.905812126446573,0,-0.423679585987261,0,0.905812126446573,0,-0.423679585987261,0,1,0,0,0,1,0,0,0
0.068,0,1,0.068,0.2,1,0.068,-0.2,1,0.392523569180264,0.2,0.619625903817699,0.448374096182301,-0.2,0.675476430819736,0.392523569180264,0.2,0.119625903817699,0.448374096182301,-0.2,0.175476430819736,1,0,0,0,0.908032801819551,0,-0.418899069967618,0,0.908032801819551,0,-0.418899069967618,0,1,0,0,0,1,0,0,0
0.069,0,1,0.069,0.2,1,0.069,-0.2,1,0.397515462991123,0.2,0.623068188426967,0.445931811573033,-0.2,0.671484537008877,0.397515462991123,0.2,0.123068188426967,0.445931811573033,-0.2,0.171484537008877,1,0,0,0,0.910228247744006,0,-0.414106914949361,0,0.910228247744006,0,-0.414106914949361,0,1,0,0,0,1,0,0,0
0.07,0,1,0.07,0.2,1,0.07,-0.2,1,0.402470846198512,0.2,0.626552364543508,0.443447635456492,-0.2,0.667529153801488,0.402470846198512,0.2,0.126552364543508,0.443447635456492,-0.2,0.167529153801488,1,0,0,0,0.912398403220058,0,-0.409303254081235,0,0.912398403220058,0,-0.409303254081235,0,1,0,0,0,1,0,0,0
0.071,0,1,0.071,0.2,1,0.071,-0.2,1,0.407389279208429,0.2,0.630078044942405,0.440921955057595,-0.2,0.663610720791571,0.407389279208429,0.2,0.130078044942405,0.440921955057595,-0.2,0.163610720791571,1,0,0,0,0.914543207950521,0,-0.404488220831671,0,0.914543207950521,0,-0.404488220831671,0,1,0,0,0,1,0,0,0
0.072,0,1,0.072,0.2,1,0.072,-0.2,1,0.412270326533446,0.2,0.633644837786033,0.438355162213967,-0.2,0.659729673466555,0.412270326533446,0.2,0.133644837786033,0.438355162213967,-0.2,0.159729673466555,1,0,0,0,0.916662602342566,0,-0.399661948985082,0,0.916662602342566,0,-0.399661948985082,0,1,0,0,0,1,0,0,0
0.073,0,1,0.073,0.2,1,0.073,-0.2,1,0.41711355684111,0.2,0.637252346667604,0.435747653332396,-0.2,0.65588644315889,0.41711355684111,0.2,0.137252346667604,0.435747653332396,-0.2,0.15588644315889,1,0,0,0,0.918756527509389,0,-0.39482457263814,0,0.918756527509389,0,-0.39482457263814,0,1,0,0,0,1,0,0,0
0.074,0,1,0.074,0.2,1,0.074,-0.2,1,0.421918543001886,0.2,0.640900170655227,0.433099829344773,-0.2,0.652081456998114,0.421918543001886,0.2,0.140900170655227,0.433099829344773,-0.2,0.152081456998114,1,0,0,0,0.920824925271838,0,-0.389976226196052,0,0.920824925271838,0,-0.389976226196052,0,1,0,0,0,1,0,0,0
0.075,0,1,0.075,0.2,1,0.075,-0.2,1,0.426684862136619,0.2,0.644587904336463,0.430412095663537,-0.2,0.648315137863381,0.426684862136619,0.2,0.144587904336463,0.430412095663537,-0.2,0.148315137863381,1,0,0,0,0.922867738160035,0,-0.385117044368827,0,0.922867738160035,0,-0.385117044368827,0,1,0,0,0,1,0,0,0
0.076,0,1,0.076,0.2,1,0.076,-0.2,1,0.431412095663537,0.2,0.648315137863381,0.427684862136619,-0.2,0.644587904336463,0.431412095663537,0.2,0.148315137863381,0.427684862136619,-0.2,0.144587904336463,1,0,0,0,0.92488490941497,0,-0.380247162167534,0,0.92488490941497,0,-0.380247162167534,0,1,0,0,0,1,0,0,0
0.077,0,1,0.077,0.2,1,0.077,-0.2,1,0.436099829344773,0.2,0.652081456998114,0.424918543001886,-0.2,0.640900170655227,0.436099829344773,0.2,0.152081456998114,0.424918543001886,-0.2,0.140900170655227,1,0,0,0,0.92687638299008,0,-0.375366714900545,0,0.92687638299008,0,-0.375366714900545,0,1,0,0,0,1,0,0,0
0.078,0,1,0.078,0.2,1,0.078,-0.2,1,0.440747653332396,0.2,0.65588644315889,0.42211355684111,-0.2,0.637252346667604,0.440747653332396,0.2,0.15588644315889,0.42211355684111,-0.2,0.137252346667604,1,0,0,0,0.928842103552803,0,-0.370475838169784,0,0.928842103552803,0,-0.370475838169784,0,1,0,0,0,1,0,0,0
0.079,0,1,0.079,0.2,1,0.079,-0.2,1,0.445355162213967,0.2,0.659729673466555,0.419270326533445,-0.2,0.633644837786033,0.445355162213967,0.2,0.159729673466555,0.419270326533445,-0.2,0.133644837786033,1,0,0,0,0.93078201648612,0,-0.365574667866952,0,0.93078201648612,0,-0.365574667866952,0,1,0,0,0,1,0,0,0
0.08,0,1,0.08,0.2,1,0.08,-0.2,1,0.449921955057595,0.2,0.663610720791571,0.416389279208429,-0.2,0.630078044942405,0.449921955057595,0.2,0.163610720791571,0.416389279208429,-0.2,0.130078044942405,1,0,0,0,0.932696067890069,0,-0.360663340169755,0,0.932696067890069,0,-0.360663340169755,0,1,0,0,0,1,0,0,0
0.081,0,1,0.081,0.2,1,0.081,-0.2,1,0.454447635456492,0.2,0.667529153801488,0.413470846198512,-0.2,0.626552364543508,0.454447635456492,0.2,0.167529153801488,0.413470846198512,-0.2,0.126552364543508,1,0,0,0,0.934584204583243,0,-0.35574199153812,0,0.934584204583243,0,-0.35574199153812,0,1,0,0,0,1,0,0,0
0.082,0,1,0.082,0.2,1,0.082,-0.2,1,0.458931811573033,0.2,0.671484537008877,0.410515462991123,-0.2,0.623068188426967,0.458931811573033,0.2,0.171484537008877,0.410515462991123,-0.2,0.123068188426967,1,0,0,0,0.936446374104269,0,-0.350810758710401,0,0.936446374104269,0,-0.350810758710401,0,1,0,0,0,1,0,0,0
0.083,0,1,0.083,0.2,1,0.083,-0.2,1,0.463374096182301,0.2,0.675476430819736,0.407523569180264,-0.2,0.619625903817699,0.463374096182301,0.2,0.175476430819736,0.407523569180264,-0.2,0.119625903817699,1,0,0,0,0.938282524713266,0,-0.345869778699584,0,0.938282524713266,0,-0.345869778699584,0,1,0,0,0,1,0,0,0
0.084,0,1,0.084,0.2,1,0.084,-0.2,1,0.467774106715125,0.2,0.679504391582337,0.404495608417663,-0.2,0.616225893284875,0.467774106715125,0.2,0.179504391582337,0.404495608417663,-0.2,0.116225893284875,1,0,0,0,0.94009260539328,0,-0.340919188789477,0,0.94009260539328,0,-0.340919188789477,0,1,0,0,0,1,0,0,0
0.085,0,1,0.085,0.2,1,0.085,-0.2,1,0.472131465300597,0.2,0.683567971636542,0.401432028363458,-0.2,0.612868534699403,0.472131465300597,0.2,0.183567971636542,0.401432028363458,-0.2,0.112868534699403,1,0,0,0,0.941876565851703,0,-0.335959126530896,0,0.941876565851703,0,-0.335959126530896,0,1,0,0,0,1,0,0,0
0.086,0,1,0.086,0.2,1,0.086,-0.2,1,0.476445798808068,0.2,0.687666719363546,0.398333280636453,-0.2,0.609554201191932,0.476445798808068,0.2,0.187666719363546,0.398333280636453,-0.2,0.109554201191932,1,0,0,0,0.943634356521671,0,-0.330989729737845,0,0.943634356521671,0,-0.330989729737845,0,1,0,0,0,1,0,0,0
0.087,0,1,0.087,0.2,1,0.087,-0.2,1,0.480716738888616,0.2,0.691800179236079,0.395199820763921,-0.2,0.606283261111384,0.480716738888616,0.2,0.191800179236079,0.395199820763921,-0.2,0.106283261111384,1,0,0,0,0.945365928563441,0,-0.326011136483685,0,0.945365928563441,0,-0.326011136483685,0,1,0,0,0,1,0,0,0
0.088,0,1,0.088,0.2,1,0.088,-0.2,1,0.484943922015986,0.2,0.695967891869022,0.392032108130978,-0.2,0.603056077984014,0.484943922015986,0.2,0.195967891869022,0.392032108130978,-0.2,0.103056077984014,1,0,0,0,0.947071233865746,0,-0.321023485097296,0,0.947071233865746,0,-0.321023485097296,0,1,0,0,0,1,0,0,0
0.089,0,1,0.089,0.2,1,0.089,-0.2,1,0.489126989526988,0.2,0.70016939407047,0.38883060592953,-0.2,0.599873010473012,0.489126989526988,0.2,0.20016939407047,0.38883060592953,-0.2,0.0998730104730116,1,0,0,0,0.948750225047135,0,-0.31602691415924,0,0.948750225047135,0,-0.31602691415924,0,1,0,0,0,1,0,0,0
0.09,0,1,0.09,0.2,1,0.09,-0.2,1,0.493265587661364,0.2,0.704404218893207,0.385595781106793,-0.2,0.596734412338636,0.493265587661364,0.2,0.204404218893207,0.385595781106793,-0.2,0.0967344123386364,1,0,0,0,0.950402855457286,0,-0.311021562497902,0,0.950402855457286,0,-0.311021562497902,0,1,0,0,0,1,0,0,0
0.091,0,1,0.091,0.2,1,0.091,-0.2,1,0.497359367601095,0.2,0.708671895686602,0.382328104313398,-0.2,0.593640632398905,0.497359367601095,0.2,0.208671895686602,0.382328104313398,-0.2,0.0936406323989047,1,0,0,0,0.952029079178307,0,-0.306007569185641,0,0.952029079178307,0,-0.306007569185641,0,1,0,0,0,1,0,0,0
0.092,0,1,0.092,0.2,1,0.092,-0.2,1,0.50140798550918,0.2,0.712971950148918,0.379028049851082,-0.2,0.59059201449082,0.50140798550918,0.2,0.212971950148918,0.379028049851082,-0.2,0.0905920144908203,1,0,0,0,0.953628851026006,0,-0.300985073534919,0,0.953628851026006,0,-0.300985073534919,0,1,0,0,0,1,0,0,0
0.093,0,1,0.093,0.2,1,0.093,-0.2,1,0.505411102567838,0.2,0.71730390438002,0.37569609561998,-0.2,0.587588897432162,0.505411102567838,0.2,0.21730390438002,0.37569609561998,-0.2,0.0875888974321625,1,0,0,0,0.955202126551149,0,-0.295954215094434,0,0.955202126551149,0,-0.295954215094434,0,1,0,0,0,1,0,0,0
0.094,0,1,0.094,0.2,1,0.094,-0.2,1,0.509368385016171,0.2,0.721667276934496,0.372332723065504,-0.2,0.58463161498383,0.509368385016171,0.2,0.221667276934496,0.372332723065504,-0.2,0.0846316149838295,1,0,0,0,0.956748862040698,0,-0.290915133645243,0,0.956748862040698,0,-0.290915133645243,0,1,0,0,0,1,0,0,0
0.095,0,1,0.095,0.2,1,0.095,-0.2,1,0.513279504187254,0.2,0.726061582875157,0.368938417124843,-0.2,0.581720495812746,0.513279504187254,0.2,0.226061582875157,0.368938417124843,-0.2,0.0817204958127458,1,0,0,0,0.95826901451902,0,-0.285867969196875,0,0.95826901451902,0,-0.285867969196875,0,1,0,0,0,1,0,0,0
0.096,0,1,0.096,0.2,1,0.096,-0.2,1,0.517144136544666,0.2,0.730486333826933,0.365513666173067,-0.2,0.578855863455334,0.517144136544666,0.2,0.230486333826933,0.365513666173067,-0.2,0.0788558634553339,1,0,0,0,0.959762541749086,0,-0.280812861983446,0,0.959762541749086,0,-0.280812861983446,0,1,0,0,0,1,0,0,0
0.097,0,1,0.097,0.2,1,0.097,-0.2,1,0.520961963718442,0.2,0.734941038031153,0.362058961968847,-0.2,0.576038036281558,0.520961963718442,0.2,0.234941038031153,0.362058961968847,-0.2,0.076038036281558,1,0,0,0,0.961229402233641,0,-0.275749952459757,0,0.961229402233641,0,-0.275749952459757,0,1,0,0,0,1,0,0,0
0.098,0,1,0.098,0.2,1,0.098,-0.2,1,0.52473267254046,0.2,0.739425200400199,0.358574799599801,-0.2,0.57326732745954,0.52473267254046,0.2,0.239425200400199,0.358574799599801,-0.2,0.0732673274595401,1,0,0,0,0.962669555216358,0,-0.270679381297394,0,0.962669555216358,0,-0.270679381297394,0,1,0,0,0,1,0,0,0
0.099,0,1,0.099,0.2,1,0.099,-0.2,1,0.528455955079245,0.2,0.743938322572522,0.355061677427478,-0.2,0.570544044920755,0.528455955079245,0.2,0.243938322572522,0.355061677427478,-0.2,0.0705440449207551,1,0,0,0,0.964082960682972,0,-0.265601289380822,0,0.964082960682972,0,-0.265601289380822,0,1,0,0,0,1,0,0,0
0.1,0,1,0.1,0.2,1,0.1,-0.2,1,0.532131508674192,0.2,0.748479902968039,0.351520097031961,-0.2,0.567868491325808,0.532131508674192,0.2,0.248479902968039,0.351520097031961,-0.2,0.0678684913258083,1,0,0,0,0.965469579362391,0,-0.260515817803465,0,0.965469579362391,0,-0.260515817803465,0,1,0,0,0,1,0,0,0
0.101,0,1,0.101,0.2,1,0.101,-0.2,1,0.535759035969201,0.2,0.753049436843868,0.347950563156132,-0.2,0.565240964030798,0.535759035969201,0.2,0.253049436843868,0.347950563156132,-0.2,0.0652409640307985,1,0,0,0,0.966829372727785,0,-0.255423107863792,0,0.966829372727785,0,-0.255423107863792,0,1,0,0,0,1,0,0,0
0.102,0,1,0.102,0.2,1,0.102,-0.2,1,0.53933824494573,0.2,0.757646416350432,0.344353583649568,-0.2,0.56266175505427,0.53933824494573,0.2,0.257646416350432,0.344353583649568,-0.2,0.0626617550542696,1,0,0,0,0.968162302997659,0,-0.250323301061387,0,0.968162302997659,0,-0.250323301061387,0,1,0,0,0,1,0,0,0
0.103,0,1,0.103,0.2,1,0.103,-0.2,1,0.542868848955244,0.2,0.762270330587894,0.340729669412106,-0.2,0.560131151044756,0.542868848955244,0.2,0.262270330587894,0.340729669412106,-0.2,0.0601311510447564,1,0,0,0,0.969468333136902,0,-0.245216539093016,0,0.969468333136902,0,-0.245216539093016,0,1,0,0,0,1,0,0,0
0.104,0,1,0.104,0.2,1,0.104,-0.2,1,0.546350566751072,0.2,0.766920665662944,0.337079334337056,-0.2,0.557649433248928,0.546350566751072,0.2,0.266920665662944,0.337079334337056,-0.2,0.0576494332489277,1,0,0,0,0.970747426857817,0,-0.240102963848695,0,0.970747426857817,0,-0.240102963848695,0,1,0,0,0,1,0,0,0
0.105,0,1,0.105,0.2,1,0.105,-0.2,1,0.549783122519672,0.2,0.771596904745906,0.333403095254094,-0.2,0.555216877480328,0.549783122519672,0.2,0.271596904745906,0.333403095254094,-0.2,0.0552168774803281,1,0,0,0,0.971999548621125,0,-0.234982717407745,0,0.971999548621125,0,-0.234982717407745,0,1,0,0,0,1,0,0,0
0.106,0,1,0.106,0.2,1,0.106,-0.2,1,0.553166245911275,0.2,0.776298528128183,0.329701471871817,-0.2,0.552833754088725,0.553166245911275,0.2,0.276298528128183,0.329701471871817,-0.2,0.0528337540887254,1,0,0,0,0.97322466363696,0,-0.229855942034844,0,0.97322466363696,0,-0.229855942034844,0,1,0,0,0,1,0,0,0
0.107,0,1,0.107,0.2,1,0.107,-0.2,1,0.556499672069936,0.2,0.78102501328001,0.32597498671999,-0.2,0.550500327930064,0.556499672069936,0.2,0.28102501328001,0.32597498671999,-0.2,0.0505003279300636,1,0,0,0,0.974422737865828,0,-0.224722780176073,0,0.974422737865828,0,-0.224722780176073,0,1,0,0,0,1,0,0,0
0.108,0,1,0.108,0.2,1,0.108,-0.2,1,0.559783141662971,0.2,0.785775834908535,0.322224165091465,-0.2,0.548216858337028,0.559783141662971,0.2,0.285775834908535,0.322224165091465,-0.2,0.0482168583370285,1,0,0,0,0.975593738019557,0,-0.219583374454963,0,0.975593738019557,0,-0.219583374454963,0,1,0,0,0,1,0,0,0
0.109,0,1,0.109,0.2,1,0.109,-0.2,1,0.563016400909776,0.2,0.790550465016191,0.318449534983809,-0.2,0.545983599090224,0.563016400909776,0.2,0.290550465016191,0.318449534983809,-0.2,0.0459835990902244,1,0,0,0,0.97673763156222,0,-0.214437867668526,0,0.97673763156222,0,-0.214437867668526,0,1,0,0,0,1,0,0,0
0.11,0,1,0.11,0.2,1,0.11,-0.2,1,0.566199201610029,0.2,0.795348372959383,0.314651627040617,-0.2,0.543800798389971,0.566199201610029,0.2,0.295348372959383,0.314651627040617,-0.2,0.0438007983899709,1,0,0,0,0.977854386711043,0,-0.209286402783293,0,0.977854386711043,0,-0.209286402783293,0,1,0,0,0,1,0,0,0
0.111,0,1,0.111,0.2,1,0.111,-0.2,1,0.569331301171283,0.2,0.800169025507459,0.310830974492541,-0.2,0.541668698828717,0.569331301171283,0.2,0.300169025507459,0.310830974492541,-0.2,0.0416686988287169,1,0,0,0,0.97894397243728,0,-0.204129122931337,0,0.97894397243728,0,-0.204129122931337,0,1,0,0,0,1,0,0,0
0.112,0,1,0.112,0.2,1,0.112,-0.2,1,0.572412462635919,0.2,0.805011886901974,0.306988113098026,-0.2,0.539587537364081,0.572412462635919,0.2,0.305011886901974,0.306988113098026,-0.2,0.039587537364081,1,0,0,0,0.980006358467086,0,-0.1989661714063,0,0.980006358467086,0,-0.1989661714063,0,1,0,0,0,1,0,0,0
0.113,0,1,0.113,0.2,1,0.113,-0.2,1,0.575442454707485,0.2,0.809876418916233,0.303123581083767,-0.2,0.537557545292515,0.575442454707485,0.2,0.309876418916233,0.303123581083767,-0.2,0.037557545292515,1,0,0,0,0.981041515282348,0,-0.193797691659408,0,0.981041515282348,0,-0.193797691659408,0,1,0,0,0,1,0,0,0
0.114,0,1,0.114,0.2,1,0.114,-0.2,1,0.578421051776401,0.2,0.814762080915108,0.299237919084892,-0.2,0.535578948223599,0.578421051776401,0.2,0.314762080915108,0.299237919084892,-0.2,0.0355789482235986,1,0,0,0,0.98204941412151,0,-0.188623827295489,0,0.98204941412151,0,-0.188623827295489,0,1,0,0,0,1,0,0,0
0.115,0,1,0.115,0.2,1,0.115,-0.2,1,0.581348033945034,0.2,0.819668329915122,0.295331670084878,-0.2,0.533651966054966,0.581348033945034,0.2,0.319668329915122,0.295331670084878,-0.2,0.0336519660549657,1,0,0,0,0.983030026980374,0,-0.183444722068981,0,0.983030026980374,0,-0.183444722068981,0,1,0,0,0,1,0,0,0
0.116,0,1,0.116,0.2,1,0.116,-0.2,1,0.584223187052135,0.2,0.824594620644799,0.2914053793552,-0.2,0.531776812947865,0.584223187052135,0.2,0.324594620644799,0.2914053793552,-0.2,0.0317768129478654,1,0,0,0,0.983983326612872,0,-0.178260519879937,0,0.983983326612872,0,-0.178260519879937,0,1,0,0,0,1,0,0,0
0.117,0,1,0.117,0.2,1,0.117,-0.2,1,0.58704630269664,0.2,0.829540405605262,0.287459594394738,-0.2,0.52995369730336,0.58704630269664,0.2,0.329540405605262,0.287459594394738,-0.2,0.0299536973033601,1,0,0,0,0.984909286531831,0,-0.173071364770028,0,0.984909286531831,0,-0.173071364770028,0,1,0,0,0,1,0,0,0
0.118,0,1,0.118,0.2,1,0.118,-0.2,1,0.589817178260835,0.2,0.834505135131077,0.283494864868923,-0.2,0.528182821739165,0.589817178260835,0.2,0.334505135131077,0.283494864868923,-0.2,0.0281828217391645,1,0,0,0,0.9858078810097,0,-0.167877400918541,0,0.9858078810097,0,-0.167877400918541,0,1,0,0,0,1,0,0,0
0.119,0,1,0.119,0.2,1,0.119,-0.2,1,0.592535616932873,0.2,0.839488257451352,0.279511742548648,-0.2,0.526464383067127,0.592535616932873,0.2,0.339488257451352,0.279511742548648,-0.2,0.0264643830671272,1,0,0,0,0.986679085079274,0,-0.162678772638372,0,0.986679085079274,0,-0.162678772638372,0,1,0,0,0,1,0,0,0
